spotifyID,title,artist,durationMs,songKey,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,spotifyID,chart date,ranking
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,4,2019-09-27
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,5,2019-09-27
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,7,2019-09-27
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,8,2019-09-27
Circles,Post Malone,0.762,-3.497,0.553,120.042,9,2019-09-27
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,10,2019-09-27
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,11,2019-09-27
Talk,Khalid,0.4,-8.575,0.346,135.984,12,2019-09-27
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",0.755,-5.325,0.334,102.861,13,2019-09-27
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,14,2019-09-27
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,15,2019-09-27
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,16,2019-09-27
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,0.8,-2.665,0.272,139.919,17,2019-09-27
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,18,2019-09-27
Boyfriend,Ariana Grande & Social House,0.795,-3.731,0.702,190.097,19,2019-09-27
Suge,DaBaby,0.662,-6.482,0.844,75.445,20,2019-09-27
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,21,2019-09-27
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",0.814,-4.568,0.57,98.985,22,2019-09-27
If I Can't Have You,Shawn Mendes,0.809,-4.198,0.864,123.911,23,2019-09-27
Wow.,Post Malone,0.539,-7.359,0.388,99.96,24,2019-09-27
The Git Up,Blanco Brown,0.678,-8.635,0.811,97.984,25,2019-09-27
Enemies,Post Malone Featuring DaBaby,0.674,-4.169,0.667,76.388,26,2019-09-27
Baby,Lil Baby & DaBaby,0.662,-6.903,0.389,112.511,27,2019-09-27
My Type,Saweetie,0.811,-6.294,0.587,105.038,28,2019-09-27
How Do You Sleep?,Sam Smith,0.682,-4.931,0.345,110.567,29,2019-09-27
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,30,2019-09-27
Without Me,Halsey,0.488,-7.05,0.533,136.041,32,2019-09-27
Saint-Tropez,Post Malone,0.684,-3.618,0.295,132.113,33,2019-09-27
Trampoline,SHAED,0.459,-5.782,0.498,126.803,34,2019-09-27
On Chill,Wale Featuring Jeremih,0.733,-6.017,0.639,171.016,35,2019-09-27
The London,"Young Thug, J. Cole & Travis Scott",0.586,-6.946,0.179,97.981,36,2019-09-27
Pop Out,Polo G Featuring Lil Tjay,0.639,-7.119,0.261,168.112,37,2019-09-27
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,38,2019-09-27
Hot,Young Thug Featuring Gunna,0.631,-8.206,0.545,111.983,39,2019-09-27
Camelot,NLE Choppa,0.713,-5.252,0.762,175.041,40,2019-09-27
Knockin' Boots,Luke Bryan,0.682,-3.728,0.634,131.983,41,2019-09-27
Die For Me,Post Malone Featuring Future & Halsey,0.66,-2.848,0.452,145.01,42,2019-09-27
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,43,2019-09-27
Beer Never Broke My Heart,Luke Combs,0.863,-4.483,0.64,77.0,44,2019-09-27
Graveyard,Halsey,0.583,-5.127,0.187,92.043,45,2019-09-27
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,46,2019-09-27
I Don't Know About You,Chris Lane,0.81,-5.733,0.712,144.011,47,2019-09-27
On The Road,Post Malone Featuring Meek Mill & Lil Baby,0.737,-5.046,0.21,112.93,48,2019-09-27
Lover,Taylor Swift,0.543,-7.582,0.453,68.534,49,2019-09-27
Good As Hell,Lizzo,0.892,-3.001,0.478,95.927,50,2019-09-27
Living,Dierks Bentley,0.813,-6.325,0.444,83.005,51,2019-09-27
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,52,2019-09-27
Time,NF,0.688,-4.058,0.198,98.049,53,2019-09-27
Liar,Camila Cabello,0.498,-6.684,0.652,98.016,54,2019-09-27
Ballin',Mustard Featuring Roddy Ricch,0.545,-6.678,0.244,97.008,55,2019-09-27
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",0.808,-3.702,0.609,105.027,56,2019-09-27
Prayed For You,Matt Stell,0.698,-5.86,0.57,140.032,57,2019-09-27
Motivation,Normani,0.887,-3.967,0.881,170.918,58,2019-09-27
A Thousand Bad Times,Post Malone,0.732,-3.498,0.317,159.0,60,2019-09-27
Heat,Chris Brown Featuring Gunna,0.613,-5.83,0.483,82.43,61,2019-09-27
Even Though I'm Leaving,Luke Combs,0.755,-6.04,0.624,77.962,62,2019-09-27
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,63,2019-09-27
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,64,2019-09-27
Southbound,Carrie Underwood,0.884,-4.019,0.721,100.531,65,2019-09-27
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,66,2019-09-27
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,67,2019-09-27
Love You Too Late,Cole Swindell,0.797,-4.45,0.593,113.95,68,2019-09-27
Bad Bad Bad,Young Thug Featuring Lil Baby,0.596,-8.888,0.892,111.959,69,2019-09-27
Staring At The Sun,Post Malone Featuring SZA,0.772,-4.389,0.347,95.074,70,2019-09-27
One Man Band,Old Dominion,0.358,-8.331,0.478,75.991,72,2019-09-27
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",0.789,-3.819,0.583,91.979,73,2019-09-27
Good Vibes,Chris Janson,0.846,-2.771,0.736,92.004,74,2019-09-27
Behind Barz,Drake,0.554,-4.684,0.272,142.069,75,2019-09-27
Mood Swings,A Boogie Wit da Hoodie,0.664,-5.952,0.93,120.051,76,2019-09-27
All To Myself,Dan + Shay,0.781,-4.616,0.565,94.975,77,2019-09-27
Allergic,Post Malone,0.741,-3.694,0.57,144.968,78,2019-09-27
Queen Of Mean,Sarah Jeffery,0.787,-6.52,0.343,173.702,79,2019-09-27
F.N,Lil Tjay,0.502,-10.269,0.322,120.104,80,2019-09-27
Baby Sitter,DaBaby Featuring Offset,0.73,-5.803,0.394,92.506,81,2019-09-27
Right Back,Khalid Featuring A Boogie Wit da Hoodie,0.428,-10.011,0.556,97.001,82,2019-09-27
Self Control,YoungBoy Never Broke Again,0.697,-7.296,0.629,154.992,83,2019-09-27
Every Little Thing,Russell Dickerson,0.854,-4.664,0.859,93.869,84,2019-09-27
Did It Again,Lil Tecca,0.561,-9.929,0.186,148.775,85,2019-09-27
Hate Me,Ellie Goulding & Juice WRLD,0.768,-4.628,0.759,75.025,86,2019-09-27
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,0.788,-5.361,0.457,138.171,87,2019-09-27
Tip Of My Tongue,Kenny Chesney,0.559,-5.003,0.491,95.001,88,2019-09-27
Slide Away,Miley Cyrus,0.538,-6.672,0.288,148.051,89,2019-09-27
Press,Cardi B,0.525,-5.665,0.243,133.983,90,2019-09-27
Hot Girl Bummer,blackbear,0.559,-7.109,0.678,129.989,91,2019-09-27
Rearview Town,Jason Aldean,0.85,-4.47,0.338,141.973,92,2019-09-27
Playing Games,Summer Walker,0.408,-6.606,0.459,115.918,94,2019-09-27
Shameless,Camila Cabello,0.651,-5.437,0.0851,129.698,95,2019-09-27
What If I Never Get Over You,Lady Antebellum,0.724,-5.147,0.34,93.029,96,2019-09-27
"1, 2 Many",Luke Combs & Brooks & Dunn,0.821,-3.789,0.685,148.791,97,2019-09-27
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,0.666,-5.18,0.853,145.041,98,2019-09-27
We Were,Keith Urban,0.803,-6.162,0.633,79.312,99,2019-09-27
Remember You Young,Thomas Rhett,0.51,-6.274,0.299,113.994,100,2019-09-27
Truth Hurts,Lizzo,0.624,-3.046,0.412,158.087,1,2019-10-04
Senorita,Shawn Mendes & Camila Cabello,0.54,-6.039,0.75,116.947,2,2019-10-04
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,3,2019-10-04
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,5,2019-10-04
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,6,2019-10-04
Bad Guy,Billie Eilish,0.425,-10.965,0.562,135.128,7,2019-10-04
Circles,Post Malone,0.762,-3.497,0.553,120.042,8,2019-10-04
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,9,2019-10-04
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,10,2019-10-04
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,11,2019-10-04
Talk,Khalid,0.4,-8.575,0.346,135.984,12,2019-10-04
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,13,2019-10-04
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,14,2019-10-04
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,15,2019-10-04
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,16,2019-10-04
INTRO,DaBaby,0.685,-7.699,0.672,100.024,17,2019-10-04
Suge,DaBaby,0.662,-6.482,0.844,75.445,18,2019-10-04
Boyfriend,Ariana Grande & Social House,0.795,-3.731,0.702,190.097,19,2019-10-04
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",0.814,-4.568,0.57,98.985,20,2019-10-04
Baby,Lil Baby & DaBaby,0.662,-6.903,0.389,112.511,21,2019-10-04
Memories,Maroon 5,0.32,-7.209,0.575,91.019,22,2019-10-04
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,23,2019-10-04
My Type,Saweetie,0.811,-6.294,0.587,105.038,24,2019-10-04
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,0.8,-2.665,0.272,139.919,25,2019-10-04
How Do You Sleep?,Sam Smith,0.682,-4.931,0.345,110.567,26,2019-10-04
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,27,2019-10-04
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,28,2019-10-04
On Chill,Wale Featuring Jeremih,0.733,-6.017,0.639,171.016,29,2019-10-04
The Git Up,Blanco Brown,0.678,-8.635,0.811,97.984,30,2019-10-04
If I Can't Have You,Shawn Mendes,0.809,-4.198,0.864,123.911,31,2019-10-04
Trampoline,SHAED,0.459,-5.782,0.498,126.803,32,2019-10-04
Wow.,Post Malone,0.539,-7.359,0.388,99.96,33,2019-10-04
Without Me,Halsey,0.488,-7.05,0.533,136.041,34,2019-10-04
Hot,Young Thug Featuring Gunna,0.631,-8.206,0.545,111.983,35,2019-10-04
Enemies,Post Malone Featuring DaBaby,0.674,-4.169,0.667,76.388,36,2019-10-04
Camelot,NLE Choppa,0.713,-5.252,0.762,175.041,37,2019-10-04
I Don't Know About You,Chris Lane,0.81,-5.733,0.712,144.011,39,2019-10-04
The London,"Young Thug, J. Cole & Travis Scott",0.586,-6.946,0.179,97.981,40,2019-10-04
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,41,2019-10-04
Pop Out,Polo G Featuring Lil Tjay,0.639,-7.119,0.261,168.112,42,2019-10-04
Good As Hell,Lizzo,0.892,-3.001,0.478,95.927,43,2019-10-04
Lover,Taylor Swift,0.543,-7.582,0.453,68.534,44,2019-10-04
Beer Never Broke My Heart,Luke Combs,0.863,-4.483,0.64,77.0,45,2019-10-04
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,46,2019-10-04
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,47,2019-10-04
Saint-Tropez,Post Malone,0.684,-3.618,0.295,132.113,48,2019-10-04
Time,NF,0.688,-4.058,0.198,98.049,49,2019-10-04
Knockin' Boots,Luke Bryan,0.682,-3.728,0.634,131.983,50,2019-10-04
Living,Dierks Bentley,0.813,-6.325,0.444,83.005,51,2019-10-04
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",0.755,-5.325,0.334,102.861,52,2019-10-04
Prayed For You,Matt Stell,0.698,-5.86,0.57,140.032,54,2019-10-04
Liar,Camila Cabello,0.498,-6.684,0.652,98.016,55,2019-10-04
Ballin',Mustard Featuring Roddy Ricch,0.545,-6.678,0.244,97.008,56,2019-10-04
Heat,Chris Brown Featuring Gunna,0.613,-5.83,0.483,82.43,57,2019-10-04
Even Though I'm Leaving,Luke Combs,0.755,-6.04,0.624,77.962,58,2019-10-04
Die For Me,Post Malone Featuring Future & Halsey,0.66,-2.848,0.452,145.01,59,2019-10-04
Graveyard,Halsey,0.583,-5.127,0.187,92.043,60,2019-10-04
Motivation,Normani,0.887,-3.967,0.881,170.918,61,2019-10-04
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",0.808,-3.702,0.609,105.027,62,2019-10-04
On The Road,Post Malone Featuring Meek Mill & Lil Baby,0.737,-5.046,0.21,112.93,63,2019-10-04
One Man Band,Old Dominion,0.358,-8.331,0.478,75.991,64,2019-10-04
Love You Too Late,Cole Swindell,0.797,-4.45,0.593,113.95,65,2019-10-04
Southbound,Carrie Underwood,0.884,-4.019,0.721,100.531,66,2019-10-04
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,67,2019-10-04
Good Vibes,Chris Janson,0.846,-2.771,0.736,92.004,68,2019-10-04
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,69,2019-10-04
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,70,2019-10-04
Baby Sitter,DaBaby Featuring Offset,0.73,-5.803,0.394,92.506,71,2019-10-04
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,72,2019-10-04
Bad Bad Bad,Young Thug Featuring Lil Baby,0.596,-8.888,0.892,111.959,73,2019-10-04
Playing Games,Summer Walker,0.408,-6.606,0.459,115.918,74,2019-10-04
Every Little Thing,Russell Dickerson,0.854,-4.664,0.859,93.869,75,2019-10-04
Tip Of My Tongue,Kenny Chesney,0.559,-5.003,0.491,95.001,76,2019-10-04
Right Back,Khalid Featuring A Boogie Wit da Hoodie,0.428,-10.011,0.556,97.001,77,2019-10-04
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",0.789,-3.819,0.583,91.979,78,2019-10-04
Hot Girl Bummer,blackbear,0.559,-7.109,0.678,129.989,79,2019-10-04
Self Control,YoungBoy Never Broke Again,0.697,-7.296,0.629,154.992,80,2019-10-04
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,0.788,-5.361,0.457,138.171,81,2019-10-04
F.N,Lil Tjay,0.502,-10.269,0.322,120.104,82,2019-10-04
Behind Barz,Drake,0.554,-4.684,0.272,142.069,83,2019-10-04
Did It Again,Lil Tecca,0.561,-9.929,0.186,148.775,84,2019-10-04
Remember You Young,Thomas Rhett,0.51,-6.274,0.299,113.994,85,2019-10-04
Adicto,"Tainy, Anuel AA & Ozuna",0.836,-4.803,0.623,80.002,86,2019-10-04
Hate Me,Ellie Goulding & Juice WRLD,0.768,-4.628,0.759,75.025,87,2019-10-04
A Thousand Bad Times,Post Malone,0.732,-3.498,0.317,159.0,88,2019-10-04
What If I Never Get Over You,Lady Antebellum,0.724,-5.147,0.34,93.029,89,2019-10-04
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,0.666,-5.18,0.853,145.041,90,2019-10-04
We Were,Keith Urban,0.803,-6.162,0.633,79.312,91,2019-10-04
Slide Away,Miley Cyrus,0.538,-6.672,0.288,148.051,95,2019-10-04
Loco Contigo,"DJ Snake, J. Balvin & Tyga",0.758,-2.986,0.371,192.091,96,2019-10-04
Shameless,Camila Cabello,0.651,-5.437,0.0851,129.698,97,2019-10-04
Queen Of Mean,Sarah Jeffery,0.787,-6.52,0.343,173.702,98,2019-10-04
Rearview Town,Jason Aldean,0.85,-4.47,0.338,141.973,99,2019-10-04
The Bones,Maren Morris,0.57,-6.642,0.335,77.004,100,2019-10-04
Truth Hurts,Lizzo,0.624,-3.046,0.412,158.087,1,2019-10-11
Senorita,Shawn Mendes & Camila Cabello,0.54,-6.039,0.75,116.947,2,2019-10-11
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,3,2019-10-11
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,5,2019-10-11
Bad Guy,Billie Eilish,0.425,-10.965,0.562,135.128,6,2019-10-11
Circles,Post Malone,0.762,-3.497,0.553,120.042,7,2019-10-11
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,8,2019-10-11
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,9,2019-10-11
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,10,2019-10-11
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,11,2019-10-11
Talk,Khalid,0.4,-8.575,0.346,135.984,12,2019-10-11
INTRO,DaBaby,0.685,-7.699,0.672,100.024,13,2019-10-11
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,14,2019-10-11
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,15,2019-10-11
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,16,2019-10-11
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,17,2019-10-11
Trampoline,SHAED,0.459,-5.782,0.498,126.803,18,2019-10-11
BOP,DaBaby,0.787,-3.909,0.836,126.77,19,2019-10-11
Suge,DaBaby,0.662,-6.482,0.844,75.445,20,2019-10-11
VIBEZ,DaBaby,0.652,-2.708,0.777,154.187,21,2019-10-11
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,22,2019-10-11
On Chill,Wale Featuring Jeremih,0.733,-6.017,0.639,171.016,23,2019-10-11
How Do You Sleep?,Sam Smith,0.682,-4.931,0.345,110.567,24,2019-10-11
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",0.814,-4.568,0.57,98.985,25,2019-10-11
Baby,Lil Baby & DaBaby,0.662,-6.903,0.389,112.511,26,2019-10-11
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,27,2019-10-11
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,0.582,-4.141,0.542,160.004,28,2019-10-11
Memories,Maroon 5,0.32,-7.209,0.575,91.019,29,2019-10-11
Good As Hell,Lizzo,0.892,-3.001,0.478,95.927,30,2019-10-11
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,31,2019-10-11
My Type,Saweetie,0.811,-6.294,0.587,105.038,32,2019-10-11
Without Me,Halsey,0.488,-7.05,0.533,136.041,33,2019-10-11
Wow.,Post Malone,0.539,-7.359,0.388,99.96,35,2019-10-11
Boyfriend,Ariana Grande & Social House,0.795,-3.731,0.702,190.097,36,2019-10-11
Hot,Young Thug Featuring Gunna,0.631,-8.206,0.545,111.983,37,2019-10-11
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,38,2019-10-11
The Git Up,Blanco Brown,0.678,-8.635,0.811,97.984,39,2019-10-11
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,0.8,-2.665,0.272,139.919,40,2019-10-11
If I Can't Have You,Shawn Mendes,0.809,-4.198,0.864,123.911,41,2019-10-11
Camelot,NLE Choppa,0.713,-5.252,0.762,175.041,42,2019-10-11
iPHONE,DaBaby & Nicki Minaj,0.574,-6.409,0.305,159.987,43,2019-10-11
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,44,2019-10-11
Lover,Taylor Swift,0.543,-7.582,0.453,68.534,45,2019-10-11
Prayed For You,Matt Stell,0.698,-5.86,0.57,140.032,46,2019-10-11
OFF THE RIP,DaBaby,0.693,-4.002,0.602,164.084,47,2019-10-11
I Don't Know About You,Chris Lane,0.81,-5.733,0.712,144.011,48,2019-10-11
POP STAR,DaBaby Featuring Kevin Gates,0.76,-4.632,0.729,81.537,49,2019-10-11
The London,"Young Thug, J. Cole & Travis Scott",0.586,-6.946,0.179,97.981,50,2019-10-11
RAW SHIT,DaBaby Featuring Migos,0.714,-4.946,0.85,130.046,51,2019-10-11
Enemies,Post Malone Featuring DaBaby,0.674,-4.169,0.667,76.388,52,2019-10-11
Ballin',Mustard Featuring Roddy Ricch,0.545,-6.678,0.244,97.008,53,2019-10-11
Time,NF,0.688,-4.058,0.198,98.049,54,2019-10-11
GOSPEL,"DaBaby Featuring Chance The Rapper, Gucci Mane & YK Osiris",0.664,-4.435,0.838,161.867,55,2019-10-11
Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",0.836,-2.326,0.497,112.01,56,2019-10-11
Heat,Chris Brown Featuring Gunna,0.613,-5.83,0.483,82.43,57,2019-10-11
Even Though I'm Leaving,Luke Combs,0.755,-6.04,0.624,77.962,58,2019-10-11
Living,Dierks Bentley,0.813,-6.325,0.444,83.005,59,2019-10-11
Graveyard,Halsey,0.583,-5.127,0.187,92.043,60,2019-10-11
Liar,Camila Cabello,0.498,-6.684,0.652,98.016,61,2019-10-11
One Man Band,Old Dominion,0.358,-8.331,0.478,75.991,62,2019-10-11
REALLY,DaBaby Featuring Stunna 4 Vegas,0.654,-5.175,0.608,100.091,63,2019-10-11
Southbound,Carrie Underwood,0.884,-4.019,0.721,100.531,64,2019-10-11
Love You Too Late,Cole Swindell,0.797,-4.45,0.593,113.95,65,2019-10-11
Good Vibes,Chris Janson,0.846,-2.771,0.736,92.004,66,2019-10-11
Motivation,Normani,0.887,-3.967,0.881,170.918,67,2019-10-11
Saint-Tropez,Post Malone,0.684,-3.618,0.295,132.113,68,2019-10-11
XXL,DaBaby,0.655,-5.333,0.705,143.975,69,2019-10-11
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",0.808,-3.702,0.609,105.027,70,2019-10-11
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",0.755,-5.325,0.334,102.861,71,2019-10-11
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,72,2019-10-11
PROLLY HEARD,DaBaby,0.783,-2.388,0.929,124.052,73,2019-10-11
Playing Games,Summer Walker,0.408,-6.606,0.459,115.918,75,2019-10-11
Hot Girl Bummer,blackbear,0.559,-7.109,0.678,129.989,76,2019-10-11
Every Little Thing,Russell Dickerson,0.854,-4.664,0.859,93.869,77,2019-10-11
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,78,2019-10-11
Baby Sitter,DaBaby Featuring Offset,0.73,-5.803,0.394,92.506,79,2019-10-11
Die For Me,Post Malone Featuring Future & Halsey,0.66,-2.848,0.452,145.01,80,2019-10-11
Chicken Noodle Soup,j-hope Featuring Becky G.,0.817,-4.081,0.168,97.053,81,2019-10-11
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,82,2019-10-11
Tip Of My Tongue,Kenny Chesney,0.559,-5.003,0.491,95.001,83,2019-10-11
Heartache Medication,Jon Pardi,0.791,-3.343,0.734,95.075,84,2019-10-11
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,0.788,-5.361,0.457,138.171,85,2019-10-11
By My Lonely,Kevin Gates,0.696,-4.947,0.443,147.014,86,2019-10-11
On The Road,Post Malone Featuring Meek Mill & Lil Baby,0.737,-5.046,0.21,112.93,87,2019-10-11
Right Back,Khalid Featuring A Boogie Wit da Hoodie,0.428,-10.011,0.556,97.001,88,2019-10-11
There He Go,DaBaby,0.747,-3.368,0.758,84.435,89,2019-10-11
F.N,Lil Tjay,0.502,-10.269,0.322,120.104,90,2019-10-11
Remember You Young,Thomas Rhett,0.51,-6.274,0.299,113.994,91,2019-10-11
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,92,2019-10-11
Bad Bad Bad,Young Thug Featuring Lil Baby,0.596,-8.888,0.892,111.959,93,2019-10-11
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,0.666,-5.18,0.853,145.041,94,2019-10-11
Self Control,YoungBoy Never Broke Again,0.697,-7.296,0.629,154.992,96,2019-10-11
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",0.789,-3.819,0.583,91.979,97,2019-10-11
Adicto,"Tainy, Anuel AA & Ozuna",0.836,-4.803,0.623,80.002,98,2019-10-11
What If I Never Get Over You,Lady Antebellum,0.724,-5.147,0.34,93.029,99,2019-10-11
Did It Again,Lil Tecca,0.561,-9.929,0.186,148.775,100,2019-10-11
HIGHEST IN THE ROOM,Travis Scott,0.427,-8.764,0.0605,76.469,1,2019-10-18
Truth Hurts,Lizzo,0.624,-3.046,0.412,158.087,2,2019-10-18
Senorita,Shawn Mendes & Camila Cabello,0.54,-6.039,0.75,116.947,3,2019-10-18
"10,000 Hours",Dan + Shay & Justin Bieber,0.63,-4.644,0.43,89.991,4,2019-10-18
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,5,2019-10-18
Circles,Post Malone,0.762,-3.497,0.553,120.042,6,2019-10-18
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,7,2019-10-18
Bad Guy,Billie Eilish,0.425,-10.965,0.562,135.128,9,2019-10-18
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,10,2019-10-18
Bandit,Juice WRLD & YoungBoy Never Broke Again,0.631,-5.884,0.425,180.051,11,2019-10-18
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,12,2019-10-18
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,13,2019-10-18
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,14,2019-10-18
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,15,2019-10-18
Playing Games,Summer Walker,0.408,-6.606,0.459,115.918,16,2019-10-18
Talk,Khalid,0.4,-8.575,0.346,135.984,17,2019-10-18
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,18,2019-10-18
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,19,2019-10-18
Memories,Maroon 5,0.32,-7.209,0.575,91.019,20,2019-10-18
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,21,2019-10-18
Trampoline,SHAED,0.459,-5.782,0.498,126.803,22,2019-10-18
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,23,2019-10-18
Good As Hell,Lizzo,0.892,-3.001,0.478,95.927,24,2019-10-18
Suge,DaBaby,0.662,-6.482,0.844,75.445,25,2019-10-18
How Do You Sleep?,Sam Smith,0.682,-4.931,0.345,110.567,26,2019-10-18
On Chill,Wale Featuring Jeremih,0.733,-6.017,0.639,171.016,27,2019-10-18
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,28,2019-10-18
Baby,Lil Baby & DaBaby,0.662,-6.903,0.389,112.511,29,2019-10-18
